"stockid","commonname","region","year","sst","prodbest","TBbest","UdivUmsypref","sst.z","prodbest.div","n.obs"
"ACMACKSARG","Argentine chub mackerel","South America",1991,8.88263700325481,-3821.7231,193013.5056,0.00601808650681389,-0.895299274411676,-0.0276659506358221,28
"ACMACKSARG","Argentine chub mackerel","South America",1992,8.81214644752368,-1924.2378,188948.7825,0.0544677936174247,-1.21862024957586,-0.0139298077315918,28
"ACMACKSARG","Argentine chub mackerel","South America",1993,9.34086466116536,-894.066699999996,184871.5447,0.111700091296163,1.20646615595237,-0.00647226513802956,28
"ACMACKSARG","Argentine chub mackerel","South America",1994,9.23596946338211,42.7752000000037,179657.478,0.160572743200522,0.725340460665181,0.000309655236832182,28
"ACMACKSARG","Argentine chub mackerel","South America",1995,8.92424046290844,-594.790800000017,173665.2532,0.282378708260917,-0.704475539148161,-0.00430576796928108,28
"ACMACKSARG","Argentine chub mackerel","South America",1996,9.16430437083196,-1129.51669999998,162811.4624,0.236611598636048,0.39663220509509,-0.00817671831445247,28
"ACMACKSARG","Argentine chub mackerel","South America",1997,9.315399096269,-3491.12610000002,153622.9457,0.275936688031528,1.08966254744057,-0.0252727159500464,28
"ACMACKSARG","Argentine chub mackerel","South America",1998,9.58728066959766,-3223.6059,141263.8196,0.0972851953769039,2.33670925470571,-0.0233361024242559,28
"ACMACKSARG","Argentine chub mackerel","South America",1999,9.38920715521482,751.775200000004,135165.2137,0.23128776754426,1.4282000060522,0.00544219846080303,28
"ACMACKSARG","Argentine chub mackerel","South America",2000,9.321064710015,844.851800000004,129376.9889,0.373685082645123,1.11564917419164,0.00611599207524626,28
"ACMACKSARG","Argentine chub mackerel","South America",2001,9.01300544790949,3429.6361,120107.8407,0.133086731947218,-0.297334735485867,0.0248275818416655,28
"ACMACKSARG","Argentine chub mackerel","South America",2002,8.92624720399227,3848.2326,120193.4768,0.411264753911294,-0.69527116449972,0.0278578563545751,28
"ACMACKSARG","Argentine chub mackerel","South America",2003,8.99885440595222,11774.551,113700.7094,0.0159757138683253,-0.362241709728846,0.0852375062769381,28
"ACMACKSARG","Argentine chub mackerel","South America",2004,9.27947754089278,18883.1976,125095.2604,0.0761563803966637,0.924900159157616,0.136697923679524,28
"ACMACKSARG","Argentine chub mackerel","South America",2005,9.08820075177986,10079.6345,141985.458,0.0125912134644544,0.0475656376629625,0.0729677852652718,28
"ACMACKSARG","Argentine chub mackerel","South America",2006,9.16178563969705,9335.70329999999,151691.0925,0.0270375328382373,0.38507947156548,0.067582370540786,28
"ACMACKSARG","Argentine chub mackerel","South America",2007,8.79480407434682,12561.9716,160168.7958,0.235501666233253,-1.29816499069822,0.0909377464249568,28
"ACMACKSARG","Argentine chub mackerel","South America",2008,8.93406256280764,15955.2919,164839.7674,0.355117531643578,-0.65942424277759,0.115502433466603,28
"ACMACKSARG","Argentine chub mackerel","South America",2009,9.00464201154131,6247.32430000001,168549.0593,0.334086409226255,-0.335695539628164,0.045225193235421,28
"ACMACKSARG","Argentine chub mackerel","South America",2010,8.71772590751198,11653.3345,163016.3836,0.74764886925403,-1.65170154331051,0.0843600042660659,28
"ACMACKSARG","Argentine chub mackerel","South America",2011,9.03433111580935,-11280.766,149172.7181,0.851256161395484,-0.199519706651231,-0.0816629324323001,28
"ACMACKSARG","Argentine chub mackerel","South America",2012,9.15454155969299,14324.1081,111326.9521,0.863435709932212,0.351852850115463,0.10369408176034,28
"ACMACKSARG","Argentine chub mackerel","South America",2013,9.04215882061306,7605.2738,105542.0602,0.7969900837196,-0.163616157244036,0.0550555663027264,28
"ACMACKSARG","Argentine chub mackerel","South America",2014,8.88710494374587,8515.23879999999,95550.334,0.332031631511342,-0.874806048594946,0.0616429213024452,28
"ACMACKSARG","Argentine chub mackerel","South America",2015,8.82901925932277,-13449.9696,97428.5728,0.797174541950562,-1.14122925856919,-0.0973660794542932,28
"ACMACKSARG","Argentine chub mackerel","South America",2016,8.80234546793832,21055.6664,67730.6032,0.731304920979244,-1.26357467282073,0.152424707909042,28
"ACMACKSARG","Argentine chub mackerel","South America",2017,9.31390726506108,17959.4417,78424.2696,0.331336146268143,1.08281992411434,0.130010734560838,28
"ACMACKSARG","Argentine chub mackerel","South America",2018,9.22392526118442,26071.4881,90947.7113,0.0466724976520137,0.670096986426088,0.18873489363398,28
"ALBAMED","Albacore tuna","Mediterranean-Black Sea",1980,18.4093814954971,-659,42712,0.0631245071905018,-1.83563012501364,-0.0224972557917238,39
"ALBAMED","Albacore tuna","Mediterranean-Black Sea",1981,18.660855827621,-468,41553,0.194655544806925,-1.21372754178805,-0.0159768068445019,39
"ALBAMED","Albacore tuna","Mediterranean-Black Sea",1982,18.8745046114515,-389,39585,0.173274385036027,-0.685368526197825,-0.0132798672275881,39
"ALBAMED","Albacore tuna","Mediterranean-Black Sea",1983,18.7228025839098,-432,37924,0.17560251184654,-1.06053159756154,-0.0147478217026171,39
"ALBAMED","Albacore tuna","Mediterranean-Black Sea",1984,18.4500241513831,3639,36257,0.513252409483278,-1.73511977681556,0.124229914758851,39
"ALBAMED","Albacore tuna","Mediterranean-Black Sea",1985,18.6826631582964,5895,36445,0.610920688389489,-1.15979744416837,0.201246316983629,39
"ALBAMED","Albacore tuna","Mediterranean-Black Sea",1986,18.9513001542884,8688,38211,0.523838565154543,-0.49545114549692,0.296595080908188,39
"ALBAMED","Albacore tuna","Mediterranean-Black Sea",1987,18.6058417538992,3804.565,43187,0.498888011346454,-1.34977878118251,0.129882051564855,39
"ALBAMED","Albacore tuna","Mediterranean-Black Sea",1988,18.9769010311498,4495,42996,0.509561576118871,-0.432139509201965,0.153452450354778,39
"ALBAMED","Albacore tuna","Mediterranean-Black Sea",1989,18.812925141396,4938,43428,0.504120210074152,-0.837656161988458,0.168575795295193,39
"ALBAMED","Albacore tuna","Mediterranean-Black Sea",1990,19.1238721463754,1802,44306,0.230756367594677,-0.0686761074051032,0.0615175340465649,39
"ALBAMED","Albacore tuna","Mediterranean-Black Sea",1991,18.6712143650959,820.09,44212,0.290167397329766,-1.18811060840296,0.0279966229168964,39
"ALBAMED","Albacore tuna","Mediterranean-Black Sea",1992,18.5814491669083,-1410,42653,0.278384875172571,-1.41010228510863,-0.0481352513904864,39
"ALBAMED","Albacore tuna","Mediterranean-Black Sea",1993,18.7723702874681,402.728,39041,0.295263264167485,-0.937949373653782,0.0137485202283601,39
"ALBAMED","Albacore tuna","Mediterranean-Black Sea",1994,19.3368053967579,106,37306,0.194989474082552,0.457913375303027,0.00361867847332735,39
"ALBAMED","Albacore tuna","Mediterranean-Black Sea",1995,18.953908152791,2094.1,36063,0.237312352151718,-0.48900149716853,0.0714893829339132,39
"ALBAMED","Albacore tuna","Mediterranean-Black Sea",1996,18.8291800010699,930.369,36570,0.46453064447461,-0.797457469995562,0.0317613799297273,39
"ALBAMED","Albacore tuna","Mediterranean-Black Sea",1997,18.9291103858029,4952.875,34350,0.398872837732394,-0.550327021797135,0.169083605128124,39
"ALBAMED","Albacore tuna","Mediterranean-Black Sea",1998,19.0920159971625,871.665,36762,0.395700674710303,-0.147457195398462,0.0297573148250272,39
"ALBAMED","Albacore tuna","Mediterranean-Black Sea",1999,19.4157846144721,6445.277,34936,0.749563060844213,0.653231040938169,0.220031935231433,39
"ALBAMED","Albacore tuna","Mediterranean-Black Sea",2000,19.3084519071955,5205.957,36525,0.82335092073486,0.387794455994682,0.177723438952527,39
"ALBAMED","Albacore tuna","Mediterranean-Black Sea",2001,19.4379445339798,1838.24,36154,0.726393440488256,0.708033099937654,0.0627547124227289,39
"ALBAMED","Albacore tuna","Mediterranean-Black Sea",2002,19.3164849346057,3272.733,33122,0.912953543834311,0.407660342327224,0.111726117509887,39
"ALBAMED","Albacore tuna","Mediterranean-Black Sea",2003,19.512301703548,3922.464,30787,1.38341721445186,0.891920319938399,0.133906943766052,39
"ALBAMED","Albacore tuna","Mediterranean-Black Sea",2004,19.1230482349254,681.157,26811,0.980312195522192,-0.0707136619132628,0.0232536620080777,39
"ALBAMED","Albacore tuna","Mediterranean-Black Sea",2005,19.1974556235333,1210.029,22618,0.841354325099445,0.113297751082659,0.041308546173602,39
"ALBAMED","Albacore tuna","Mediterranean-Black Sea",2006,19.3579983875647,1629.747,20299,1.58451110758416,0.510324194402174,0.0556370791119795,39
"ALBAMED","Albacore tuna","Mediterranean-Black Sea",2007,19.2641498610234,3826.887,15964,2.20229885913939,0.278234340161337,0.130644090629776,39
"ALBAMED","Albacore tuna","Mediterranean-Black Sea",2008,19.2527270586854,5007.583,13271,1.20661778770114,0.249985452007704,0.170951252882075,39
"ALBAMED","Albacore tuna","Mediterranean-Black Sea",2009,19.4397673360583,3330.841,15309,1.41733297898642,0.712540937026848,0.113709836082794,39
"ALBAMED","Albacore tuna","Mediterranean-Black Sea",2010,19.4601238895529,2856.715,14616,0.783511913328454,0.762883224833878,0.0975238969333144,39
"ALBAMED","Albacore tuna","Mediterranean-Black Sea",2011,19.6159080544981,2119.961,15349,1.62587633005442,1.14814152848185,0.0723722380659765,39
"ALBAMED","Albacore tuna","Mediterranean-Black Sea",2012,19.7703331287423,361.9,12841,0.859558984588273,1.53003876537343,0.0123547145235582,39
"ALBAMED","Albacore tuna","Mediterranean-Black Sea",2013,19.3862146569517,797.192,11156,0.72658069450216,0.580103764637279,0.0272149200897054,39
"ALBAMED","Albacore tuna","Mediterranean-Black Sea",2014,19.673576252529,927.021,10450,1.23844480427612,1.2907564865274,0.031647084311532,39
"ALBAMED","Albacore tuna","Mediterranean-Black Sea",2015,19.7961947591668,2997.147,8977,2.13492225907405,1.59399525203186,0.102318031417902,39
"ALBAMED","Albacore tuna","Mediterranean-Black Sea",2016,19.6592575356094,5457.19,8420,2.76610156008102,1.25534592607152,0.186300150734502,39
"ALBAMED","Albacore tuna","Mediterranean-Black Sea",2017,19.4688116909343,4904.382,9558,1.56861132508159,0.78436838427743,0.167428128003529,39
"ALBAMED","Albacore tuna","Mediterranean-Black Sea",2018,20.0203864650604,2472.99,11682,1.32154067117259,2.14842718890361,0.0844241101674886,39
"ALBANATL","Albacore tuna","Atlantic Ocean",1951,13.62858209798,13100,923000,0.421,0.0593536329098349,0.0249301219149569,64
"ALBANATL","Albacore tuna","Atlantic Ocean",1952,13.6696927038221,17400,902000,0.407,0.223433468401053,0.0331132917038359,64
"ALBANATL","Albacore tuna","Atlantic Ocean",1953,13.8860785629648,16100,887000,0.384,1.08706842204606,0.0306393101397562,64
"ALBANATL","Albacore tuna","Atlantic Ocean",1954,13.7625363264375,28000,873000,0.516,0.593989095424752,0.0532857567647933,64
"ALBANATL","Albacore tuna","Atlantic Ocean",1955,13.8114261626431,12400,861000,0.415,0.789117241008843,0.0235979779958371,64
"ALBANATL","Albacore tuna","Atlantic Ocean",1956,13.6711519206792,19900,842000,0.547,0.229257465808889,0.0378709485578353,64
"ALBANATL","Albacore tuna","Atlantic Ocean",1957,13.8173230636226,30100,821000,0.577,0.812652835359866,0.0572821885221528,64
"ALBANATL","Albacore tuna","Atlantic Ocean",1958,13.9409647463006,27400,809000,0.735,1.30612906948746,0.0521439191198335,64
"ALBANATL","Albacore tuna","Atlantic Ocean",1959,13.8532210216401,20900,784000,0.725,0.955928054134439,0.039774011299435,64
"ALBANATL","Albacore tuna","Atlantic Ocean",1960,13.8503603449873,34900,755000,0.793,0.944510578157849,0.0664168896818317,64
"ALBANATL","Albacore tuna","Atlantic Ocean",1961,13.8534441558277,21700,737000,0.663,0.956818622882914,0.0412964614927148,64
"ALBANATL","Albacore tuna","Atlantic Ocean",1962,13.7244805337336,38800,716000,0.931,0.442101569604116,0.0738388343740708,64
"ALBANATL","Albacore tuna","Atlantic Ocean",1963,13.7214762011688,15300,696000,0.996,0.430110736997889,0.0291168599464764,64
"ALBANATL","Albacore tuna","Atlantic Ocean",1964,13.5635674491797,43600,651000,1.11,-0.200131545212943,0.0829735355337496,64
"ALBANATL","Albacore tuna","Atlantic Ocean",1965,13.6129638438973,21700,630000,1.1,-0.00298163333246878,0.0412964614927148,64
"ALBANATL","Albacore tuna","Atlantic Ocean",1966,13.763017205732,28400,591000,0.898,0.595908371337049,0.0540469818614332,64
"ALBANATL","Albacore tuna","Atlantic Ocean",1967,13.6803595219213,49100,572000,1.15,0.266006661451375,0.0934403806125483,64
"ALBANATL","Albacore tuna","Atlantic Ocean",1968,13.6866715715877,30200,562000,0.914,0.291199189015995,0.0574724947963128,64
"ALBANATL","Albacore tuna","Atlantic Ocean",1969,13.7323202193052,34700,547000,0.963,0.473391167325728,0.0660362771335117,64
"ALBANATL","Albacore tuna","Atlantic Ocean",1970,13.5738798345434,31900,535000,0.965,-0.158972957073991,0.0607077014570324,64
"ALBANATL","Albacore tuna","Atlantic Ocean",1971,13.4280953802862,33800,521000,1.22,-0.740824982402269,0.064323520666072,64
"ALBANATL","Albacore tuna","Atlantic Ocean",1972,13.4073113842878,37800,498000,1.09,-0.823777655426983,0.071935771632471,64
"ALBANATL","Albacore tuna","Atlantic Ocean",1973,13.5650988897327,41700,487000,1.05,-0.194019290021035,0.0793577163247101,64
"ALBANATL","Albacore tuna","Atlantic Ocean",1974,13.3769321870895,39600,483000,1.16,-0.945026505366037,0.0753612845673506,64
"ALBANATL","Albacore tuna","Atlantic Ocean",1975,13.3638989455382,28900,473000,1,-0.997044520811206,0.0549985132322331,64
"ALBANATL","Albacore tuna","Atlantic Ocean",1976,13.3824345343869,39200,460000,1.39,-0.923065645853519,0.0746000594707107,64
"ALBANATL","Albacore tuna","Atlantic Ocean",1977,13.427563506842,39000,442000,1.37,-0.742947785154472,0.0742194469223907,64
"ALBANATL","Albacore tuna","Atlantic Ocean",1978,13.2457245218016,36100,427000,1.32,-1.46869993937753,0.0687005649717514,64
"ALBANATL","Albacore tuna","Atlantic Ocean",1979,13.1571361706265,34400,413000,1.4,-1.8222720113406,0.0654653583110318,64
"ALBANATL","Albacore tuna","Atlantic Ocean",1980,13.2301225923135,34700,396000,1.09,-1.53097005122131,0.0660362771335117,64
"ALBANATL","Albacore tuna","Atlantic Ocean",1981,13.1667673810979,40500,392000,0.976,-1.78383211493533,0.0770740410347904,64
"ALBANATL","Albacore tuna","Atlantic Ocean",1982,13.0566102414869,33700,398000,1.2,-2.22348910795017,0.064133214391912,64
"ALBANATL","Albacore tuna","Atlantic Ocean",1983,13.1583759975907,33500,389000,1.47,-1.81732363852643,0.063752601843592,64
"ALBANATL","Albacore tuna","Atlantic Ocean",1984,13.1646661485011,40800,371000,1.24,-1.79221851284286,0.0776449598572703,64
"ALBANATL","Albacore tuna","Atlantic Ocean",1985,13.0987595220384,30800,370000,1.22,-2.0552637345386,0.0586143324412727,64
"ALBANATL","Albacore tuna","Atlantic Ocean",1986,13.0729992936152,47600,360000,1.44,-2.15807744782049,0.0905857865001487,64
"ALBANATL","Albacore tuna","Atlantic Ocean",1987,13.611860716514,33100,360000,1.19,-0.00738441348785674,0.0629913767469521,64
"ALBANATL","Albacore tuna","Atlantic Ocean",1988,13.9008157760718,35100,355000,1.04,1.14588729500267,0.0667975022301517,64
"ALBANATL","Albacore tuna","Atlantic Ocean",1989,13.9425815874843,38100,357000,0.998,1.31258217398454,0.0725066904549509,64
"ALBANATL","Albacore tuna","Atlantic Ocean",1990,13.5259669093045,36900,363000,1.14,-0.350202074963829,0.0702230151650312,64
"ALBANATL","Albacore tuna","Atlantic Ocean",1991,13.4369108731181,37900,363000,0.861,-0.705640762077525,0.072126077906631,64
"ALBANATL","Albacore tuna","Atlantic Ocean",1992,13.5375597240978,32900,373000,0.926,-0.303933062255267,0.0626107641986322,64
"ALBANATL","Albacore tuna","Atlantic Ocean",1993,13.7234464516796,37100,375000,1.13,0.437974361798997,0.0706036277133512,64
"ALBANATL","Albacore tuna","Atlantic Ocean",1994,13.6886633679937,39200,374000,1.04,0.299148807367123,0.0746000594707107,64
"ALBANATL","Albacore tuna","Atlantic Ocean",1995,13.8954278959263,44400,378000,1.14,1.12438329451881,0.0844959857270294,64
"ALBANATL","Albacore tuna","Atlantic Ocean",1996,13.7630868112933,30800,384000,0.858,0.596186179674181,0.0586143324412727,64
"ALBANATL","Albacore tuna","Atlantic Ocean",1997,13.5296685445142,39000,386000,0.85,-0.335428181857296,0.0742194469223907,64
"ALBANATL","Albacore tuna","Atlantic Ocean",1998,13.6559737803396,39700,396000,0.74,0.16867877281785,0.0755515908415106,64
"ALBANATL","Albacore tuna","Atlantic Ocean",1999,13.9434162339289,34600,410000,0.969,1.31591339833694,0.0658459708593518,64
"ALBANATL","Albacore tuna","Atlantic Ocean",2000,13.5121716185382,32100,410000,0.925,-0.405261566137029,0.0610883140053524,64
"ALBANATL","Albacore tuna","Atlantic Ocean",2001,13.7821907869979,42300,409000,0.728,0.672433588989391,0.0804995539696699,64
"ALBANATL","Albacore tuna","Atlantic Ocean",2002,13.5134336831877,34700,425000,0.615,-0.400224438713892,0.0660362771335117,64
"ALBANATL","Albacore tuna","Atlantic Ocean",2003,13.5411998557196,37600,437000,0.67,-0.289404641050154,0.0715551590841511,64
"ALBANATL","Albacore tuna","Atlantic Ocean",2004,14.0855589892947,40000,449000,0.663,1.88323074720473,0.0761225096639905,64
"ALBANATL","Albacore tuna","Atlantic Ocean",2005,13.974627102967,33300,463000,0.881,1.44048160044466,0.0633719892952721,64
"ALBANATL","Albacore tuna","Atlantic Ocean",2006,13.720067081172,37000,461000,0.92,0.424486685186284,0.0704133214391912,64
"ALBANATL","Albacore tuna","Atlantic Ocean",2007,13.9166459989439,36000,461000,0.547,1.20906856687737,0.0685102586975914,64
"ALBANATL","Albacore tuna","Atlantic Ocean",2008,13.9743623816359,42500,475000,0.493,1.43942504991304,0.0808801665179899,64
"ALBANATL","Albacore tuna","Atlantic Ocean",2009,13.6549351520239,33400,497000,0.357,0.164533420063105,0.063562295569432,64
"ALBANATL","Albacore tuna","Atlantic Ocean",2010,13.7326429263808,33500,515000,0.436,0.474679149411901,0.063752601843592,64
"ALBANATL","Albacore tuna","Atlantic Ocean",2011,13.5078695349142,34000,529000,0.432,-0.422431957057726,0.0647041332143919,64
"ALBANATL","Albacore tuna","Atlantic Ocean",2012,13.7488459538796,31700,543000,0.538,0.53934835172612,0.0603270889087125,64
"ALBANATL","Albacore tuna","Atlantic Ocean",2013,13.6625026675537,34600,549000,0.507,0.19473673810653,0.0658459708593518,64
"ALBANATL","Albacore tuna","Atlantic Ocean",2014,13.6890509743134,36700,559000,0.538,0.300695814030465,0.0698424026167113,64
"ALBANPAC","Albacore tuna","Pacific Ocean",1994,21.687178759656,87223,902294,0.441,0.533730510423336,0.115112532361614,22
"ALBANPAC","Albacore tuna","Pacific Ocean",1995,21.5829914195551,56391,916529,0.428,-0.123425955223285,0.0744220080988243,22
"ALBANPAC","Albacore tuna","Pacific Ocean",1996,21.5617346844344,42463,905067,0.519,-0.257501754735762,0.0560405335940199,22
"ALBANPAC","Albacore tuna","Pacific Ocean",1997,21.736338411392,36787,863514,0.623,0.843802568659619,0.0485496340183974,22
"ALBANPAC","Albacore tuna","Pacific Ocean",1998,21.540432856844,39101,796695,0.623,-0.391861972758062,0.0516035349377051,22
"ALBANPAC","Albacore tuna","Pacific Ocean",1999,21.3388514139648,93136,743767,0.792,-1.66332689751908,0.122916212627762,22
"ALBANPAC","Albacore tuna","Pacific Ocean",2000,21.4552884765909,103098,717837,0.61,-0.928905916317905,0.136063559627823,22
"ALBANPAC","Albacore tuna","Pacific Ocean",2001,21.5274092790012,93894,739902,0.649,-0.474007542238561,0.123916582937543,22
"ALBANPAC","Albacore tuna","Pacific Ocean",2002,21.6125897255179,68032,745274,0.753,0.0632638874850897,0.0897852149275454,22
"ALBANPAC","Albacore tuna","Pacific Ocean",2003,21.6267822199311,67273,709236,0.662,0.152782340094173,0.0887835248680145,22
"ALBANPAC","Albacore tuna","Pacific Ocean",2004,21.7463764760075,112276,686419,0.688,0.907117161951531,0.148176222824628,22
"ALBANPAC","Albacore tuna","Pacific Ocean",2005,21.6806612580348,110023,712443,0.532,0.492621693113228,0.145202826640013,22
"ALBANPAC","Albacore tuna","Pacific Ocean",2006,21.5673713485869,79724,763458,0.545,-0.221948775948635,0.105215728993468,22
"ALBANPAC","Albacore tuna","Pacific Ocean",2007,21.4591644429865,56331,781779,0.675,-0.904458451059372,0.0743428231138811,22
"ALBANPAC","Albacore tuna","Pacific Ocean",2008,21.4586376905929,63612,749531,0.506,-0.907780915582527,0.083951921036733,22
"ALBANPAC","Albacore tuna","Pacific Ocean",2009,21.6571615641991,64900,750445,0.636,0.344398543065533,0.0856517587135127,22
"ALBANPAC","Albacore tuna","Pacific Ocean",2010,21.472923855209,68823,737662,0.584,-0.81767164282761,0.090829136979046,22
"ALBANPAC","Albacore tuna","Pacific Ocean",2011,21.4642688275665,49207,742227,0.649,-0.872262799201421,0.0649409259016305,22
"ALBANPAC","Albacore tuna","Pacific Ocean",2012,21.4842124667737,34770,723446,0.662,-0.746469286852977,0.0458876987745584,22
"ALBANPAC","Albacore tuna","Pacific Ocean",2013,21.6711991480843,65093,675066,0.636,0.432939905224131,0.0859064704150799,22
"ALBANPAC","Albacore tuna","Pacific Ocean",2014,21.8803112358164,59310,660993,0.662,1.75190399783779,0.0782743576163088,22
"ALBANPAC","Albacore tuna","Pacific Ocean",2015,22.0444278378548,35336,646243,0.61,2.7870613024109,0.0466346771325221,22
"ALBASATL","Albacore tuna","Atlantic Ocean",1956,11.302761815138,7021,270000,0.000385071489469216,-1.45582511154592,0.0391719613492182,58
"ALBASATL","Albacore tuna","Atlantic Ocean",1957,11.4342161669111,6225,277000,0.0129581818916279,-1.10633979509384,0.0347308730093837,58
"ALBASATL","Albacore tuna","Atlantic Ocean",1958,11.398043714531,4547,282500,0.0183490702668441,-1.20250809075231,0.025368880252798,58
"ALBASATL","Albacore tuna","Atlantic Ocean",1959,11.4484030695441,4215,286000,0.0816209223557753,-1.06862241191639,0.0235165670256309,58
"ALBASATL","Albacore tuna","Atlantic Ocean",1960,11.4261135070788,4975,285500,0.181649310331301,-1.12788157440658,0.0277568021239653,58
"ALBASATL","Albacore tuna","Atlantic Ocean",1961,11.4437346953359,5765,280000,0.190345159475638,-1.08103377917402,0.0321644149235498,58
"ALBASATL","Albacore tuna","Atlantic Ocean",1962,11.4869290342624,7971,275000,0.341541408002517,-0.966197054447531,0.0444722552221362,58
"ALBASATL","Albacore tuna","Atlantic Ocean",1963,11.5122378074493,10385,264000,0.326029278137451,-0.898911000490912,0.0579405809160562,58
"ALBASATL","Albacore tuna","Atlantic Ocean",1964,11.3197540350397,12499,257000,0.500851933809848,-1.41064949529992,0.0697351295974759,58
"ALBASATL","Albacore tuna","Atlantic Ocean",1965,11.4220788028148,15845,243500,0.606817996062649,-1.13860826300589,0.0884033225435639,58
"ALBASATL","Albacore tuna","Atlantic Ocean",1966,11.4595618821635,17796,229500,0.588846575717182,-1.03895552674357,0.099288452381525,58
"ALBASATL","Albacore tuna","Atlantic Ocean",1967,11.3843220335116,18383,220000,0.357433858475039,-1.23898863299861,0.102563476069317,58
"ALBASATL","Albacore tuna","Atlantic Ocean",1968,11.4622124758969,18688,222500,0.571591960150027,-1.0319086425803,0.10426514936536,58
"ALBASATL","Albacore tuna","Atlantic Ocean",1969,11.5829504010009,19993,215500,0.65460111067297,-0.710914081399291,0.111546079369736,58
"ALBASATL","Albacore tuna","Atlantic Ocean",1970,11.4618944032329,21153,207000,0.565720244746297,-1.03275427244445,0.118018017151405,58
"ALBASATL","Albacore tuna","Atlantic Ocean",1971,11.400028680021,21385,204500,0.602462704428731,-1.19723084977046,0.119312404707738,58
"ALBASATL","Albacore tuna","Atlantic Ocean",1972,11.6675977650703,22189,201000,0.817492814327965,-0.485870099061671,0.123798127101239,58
"ALBASATL","Albacore tuna","Atlantic Ocean",1973,11.8475270363387,23234,190000,0.735706585737328,-0.00750907517734697,0.129628450361449,58
"ALBASATL","Albacore tuna","Atlantic Ocean",1974,11.7201755148104,23716,185000,0.527634172798267,-0.346086582894976,0.132317652094867,58
"ALBASATL","Albacore tuna","Atlantic Ocean",1975,11.6270593306075,23107,189000,0.46122134116221,-0.593645820485926,0.128919884759491,58
"ALBASATL","Albacore tuna","Atlantic Ocean",1976,11.5302112689962,22375,194500,0.493182820243809,-0.851126649408336,0.12483586884899,58
"ALBASATL","Albacore tuna","Atlantic Ocean",1977,11.6528495102385,21955,197500,0.53783276136751,-0.525079896512151,0.122492581031489,58
"ALBASATL","Albacore tuna","Atlantic Ocean",1978,11.58540489102,22095,198000,0.577482210992957,-0.70438855972973,0.123273676970656,58
"ALBASATL","Albacore tuna","Atlantic Ocean",1979,12.0105991718848,22640,197000,0.568978728747261,0.4260354680586,0.126314371876698,58
"ALBASATL","Albacore tuna","Atlantic Ocean",1980,11.8985496757525,21946,197000,0.576668988950295,0.128140015485937,0.122442367721114,58
"ALBASATL","Albacore tuna","Atlantic Ocean",1981,11.9391825184333,22540,196000,0.607245389661514,0.236166731156473,0.125756446205865,58
"ALBASATL","Albacore tuna","Atlantic Ocean",1982,11.8013431681731,23172,194500,0.755288807343189,-0.130293780005501,0.129282536445533,58
"ALBASATL","Albacore tuna","Atlantic Ocean",1983,11.9716295573654,22918,188000,0.392860701513039,0.322430620606791,0.127865405241615,58
"ALBASATL","Albacore tuna","Atlantic Ocean",1984,12.190809379525,21599,196000,0.368767697323978,0.905143391041177,0.120506365643322,58
"ALBASATL","Albacore tuna","Atlantic Ocean",1985,11.9902726459178,22097,203000,0.758417403041649,0.371995246003339,0.123284835484073,58
"ALBASATL","Albacore tuna","Atlantic Ocean",1986,11.9920169506563,23788,194000,0.95159728493338,0.376632664889066,0.132719358577867,58
"ALBASATL","Albacore tuna","Atlantic Ocean",1987,12.095416226873,24630,180500,1.11443681483346,0.651530591675731,0.137417092726285,58
"ALBASATL","Albacore tuna","Atlantic Ocean",1988,12.1405694285372,25673,164500,0.908109930228329,0.771575160452545,0.143236257473078,58
"ALBASATL","Albacore tuna","Atlantic Ocean",1989,12.0851139456071,25712,160000,0.842027574490418,0.624140885820984,0.143453848484703,58
"ALBASATL","Albacore tuna","Atlantic Ocean",1990,12.2657724173062,25714,158500,0.896912886323313,1.10444056627957,0.143465006998119,58
"ALBASATL","Albacore tuna","Atlantic Ocean",1991,12.2504628232629,26016,155500,0.828315836750392,1.06373838908416,0.145149942524037,58
"ALBASATL","Albacore tuna","Atlantic Ocean",1992,11.9040241474258,26562,155500,1.16408685513791,0.142694478227903,0.148196216686787,58
"ALBASATL","Albacore tuna","Atlantic Ocean",1993,11.9872098823955,26313,145500,1.11652584247011,0.363852564803585,0.146806981766412,58
"ALBASATL","Albacore tuna","Atlantic Ocean",1994,12.194579203519,25800,139000,1.2573197554406,0.915165867389362,0.143944823075036,58
"ALBASATL","Albacore tuna","Atlantic Ocean",1995,12.0474078795687,26852,129500,1.05334150138668,0.52389531582769,0.149814201132204,58
"ALBASATL","Albacore tuna","Atlantic Ocean",1996,11.9589447162699,26076,128800,1.09266170626517,0.288706627109356,0.145484697926537,58
"ALBASATL","Albacore tuna","Atlantic Ocean",1997,11.9795598676649,26422,126450,1.0971503078705,0.343514190433128,0.14741512074762,58
"ALBASATL","Albacore tuna","Atlantic Ocean",1998,11.8363087116238,26645,124850,1.21324286266715,-0.0373341795589526,0.148659294993579,58
"ALBASATL","Albacore tuna","Atlantic Ocean",1999,11.8703678044554,26206,120900,1.13252787445168,0.0532155259149915,0.14621000129862,58
"ALBASATL","Albacore tuna","Atlantic Ocean",2000,12.0103835688276,26537,119450,1.30091669628335,0.425462264496621,0.148056735269079,58
"ALBASATL","Albacore tuna","Atlantic Ocean",2001,11.8756184932525,26046,114600,1.67605461916018,0.0671750381798511,0.145317320225287,58
