"stockid","commonname","region","year","sst","prodbest","TBbest","UdivUmsypref","sst.z","prodbest.div","n.obs"
"ALSKABSAI","Alaska skate","US Alaska",1950,3.40514686445223,0,6e+05,0,-1.66606571394128,0,64
"ALSKABSAI","Alaska skate","US Alaska",1951,3.89601642204934,-1000,6e+05,0,-0.564690451130999,-0.00209437790431311,64
"ALSKABSAI","Alaska skate","US Alaska",1952,3.70075977937163,-1000,599000,0,-1.00279224990077,-0.00209437790431311,64
"ALSKABSAI","Alaska skate","US Alaska",1953,4.25609018057748,-1000,598000,0,0.243215283279022,-0.00209437790431311,64
"ALSKABSAI","Alaska skate","US Alaska",1954,4.12613985467776,-3000,597000,0,-0.048357237617776,-0.00628313371293933,64
"ALSKABSAI","Alaska skate","US Alaska",1955,3.75383411679106,-3000,594000,0,-0.883708144115209,-0.00628313371293933,64
"ALSKABSAI","Alaska skate","US Alaska",1956,3.35192057307556,-5000,591000,0,-1.78549076229906,-0.0104718895215655,64
"ALSKABSAI","Alaska skate","US Alaska",1957,4.5815204667492,-5000,586000,0,0.973390665743836,-0.0104718895215655,64
"ALSKABSAI","Alaska skate","US Alaska",1958,4.3830285836982,-6931,581000,0,0.528029884091057,-0.0145161332547942,64
"ALSKABSAI","Alaska skate","US Alaska",1959,4.13973559083801,-6823,574000,0,-0.0178521731768387,-0.0142899404411283,64
"ALSKABSAI","Alaska skate","US Alaska",1960,3.95476863054771,-7000,567000,0,-0.432866776034229,-0.0146606453301918,64
"ALSKABSAI","Alaska skate","US Alaska",1961,3.89285454703847,-7000,560000,0,-0.571784822470948,-0.0146606453301918,64
"ALSKABSAI","Alaska skate","US Alaska",1962,3.93297216274044,-7000,553000,0,-0.481772009793441,-0.0146606453301918,64
"ALSKABSAI","Alaska skate","US Alaska",1963,3.93618372502223,-7000,546000,0,-0.474566153986345,-0.0146606453301918,64
"ALSKABSAI","Alaska skate","US Alaska",1964,3.78959493208199,-6653,539000,0.0108695652173913,-0.803470784250891,-0.0139338961973951,64
"ALSKABSAI","Alaska skate","US Alaska",1965,3.73535851637559,-7920,532000,0.0217391304347826,-0.925162271689907,-0.0165874730021598,64
"ALSKABSAI","Alaska skate","US Alaska",1966,4.02212977693456,-6950,523000,0.0217391304347826,-0.281727029931026,-0.0145559264349761,64
"ALSKABSAI","Alaska skate","US Alaska",1967,4.82465835590262,-6500,515000,0.0652173913043478,1.51892471327439,-0.0136134563780352,64
"ALSKABSAI","Alaska skate","US Alaska",1968,4.04438341524833,-7200,506000,0.271739130434783,-0.231796032241351,-0.0150795209110544,64
"ALSKABSAI","Alaska skate","US Alaska",1969,4.47070620820747,-6940,488000,0.130434782608696,0.724754177219327,-0.014534982655933,64
"ALSKABSAI","Alaska skate","US Alaska",1970,4.15283039532683,-6280,476000,0.206521739130435,0.011528939406152,-0.0131526932390863,64
"ALSKABSAI","Alaska skate","US Alaska",1971,3.08401567239519,-6530,462000,0.173913043478261,-2.38659512053099,-0.0136762877151646,64
"ALSKABSAI","Alaska skate","US Alaska",1972,3.25872506360957,-4710,449000,0.173913043478261,-1.99459566021389,-0.00986451992931475,64
"ALSKABSAI","Alaska skate","US Alaska",1973,3.76056720950348,-5700,438000,0.793478260869565,-0.868600949870024,-0.0119379540545847,64
"ALSKABSAI","Alaska skate","US Alaska",1974,4.04858251631496,-3300,406000,0.934782608695652,-0.222374413057089,-0.00691144708423326,64
"ALSKABSAI","Alaska skate","US Alaska",1975,3.48978353446468,-2900,374000,0.934782608695652,-1.47616448002761,-0.00607369592250802,64
"ALSKABSAI","Alaska skate","US Alaska",1976,3.47189867931699,-1400,345000,0.478260869565217,-1.51629313892232,-0.00293212906603835,64
"ALSKABSAI","Alaska skate","US Alaska",1977,4.48483312624418,600,331000,0.706521739130435,0.756451066595691,0.00125662674258787,64
"ALSKABSAI","Alaska skate","US Alaska",1978,4.64115872031747,1400,314000,1.29347826086957,1.10720238044628,0.00293212906603835,64
"ALSKABSAI","Alaska skate","US Alaska",1979,5.16782297844452,3800,286000,0.891304347826087,2.28889103220731,0.00795863603638982,64
"ALSKABSAI","Alaska skate","US Alaska",1980,4.20340343555288,5900,271000,0.826086956521739,0.125000827422067,0.0123568296354473,64
"ALSKABSAI","Alaska skate","US Alaska",1981,4.8818653003564,9100,260000,0.869565217391304,1.64728124406188,0.0190588389292493,64
"ALSKABSAI","Alaska skate","US Alaska",1982,4.00054674434756,14790,252000,0.456521739130435,-0.330153374200801,0.0309758492047909,64
"ALSKABSAI","Alaska skate","US Alaska",1983,4.57714450979044,20430,258000,0.369565217391304,0.963572230946017,0.0427881405851168,64
"ALSKABSAI","Alaska skate","US Alaska",1984,4.40447373286126,26070,271000,0.184782608695652,0.576146856166267,0.0546004319654428,64
"ALSKABSAI","Alaska skate","US Alaska",1985,4.15017935624198,33490,293000,0.228260869565217,0.00558074232689314,0.070140716015446,64
"ALSKABSAI","Alaska skate","US Alaska",1986,4.34915586724168,38980,321000,0.184782608695652,0.452028894801723,0.081638850710125,64
"ALSKABSAI","Alaska skate","US Alaska",1987,4.67576558547361,42070,355000,0.130434782608696,1.18485059597825,0.0881104784344525,64
"ALSKABSAI","Alaska skate","US Alaska",1988,4.07448669215516,42730,393000,0.173913043478261,-0.164252620755395,0.0894927678512992,64
"ALSKABSAI","Alaska skate","US Alaska",1989,4.33105853841537,38340,430000,0.0652173913043478,0.411423503850588,0.0802984488513646,64
"ALSKABSAI","Alaska skate","US Alaska",1990,4.23892315350591,33700,466000,0.0652173913043478,0.204697231670412,0.0705805353753518,64
"ALSKABSAI","Alaska skate","US Alaska",1991,4.36764286016188,25620,497000,0.173913043478261,0.493508584000069,0.0536579619085019,64
"ALSKABSAI","Alaska skate","US Alaska",1992,4.07219191955196,19400,515000,0.358695652173913,-0.169401454574529,0.0406309313436743,64
"ALSKABSAI","Alaska skate","US Alaska",1993,4.73987897702508,14100,519000,0.260869565217391,1.32870328021339,0.0295307284508148,64
"ALSKABSAI","Alaska skate","US Alaska",1994,4.25291897894608,10900,522000,0.304347826086957,0.236099985587097,0.0228287191570129,64
"ALSKABSAI","Alaska skate","US Alaska",1995,4.23877513251371,9500,520000,0.315217391304348,0.204365113581883,0.0198965900909745,64
"ALSKABSAI","Alaska skate","US Alaska",1996,4.48714486035917,8500,516000,0.271739130434783,0.761637957347094,0.0178022121866614,64
"ALSKABSAI","Alaska skate","US Alaska",1997,4.87225956744145,9000,513000,0.391304347826087,1.62572864123706,0.018849401138818,64
"ALSKABSAI","Alaska skate","US Alaska",1998,4.44433877283619,11300,506000,0.434782608695652,0.665592958903336,0.0236664703187381,64
"ALSKABSAI","Alaska skate","US Alaska",1999,3.81840263768321,13600,5e+05,0.315217391304348,-0.738834275760082,0.0284835394986583,64
"ALSKABSAI","Alaska skate","US Alaska",2000,4.06525865085423,15400,501000,0.402173913043478,-0.184957788260155,0.0322534197264219,64
"ALSKABSAI","Alaska skate","US Alaska",2001,4.36975264657466,18500,5e+05,0.434782608695652,0.498242360069261,0.0387459912297925,64
"ALSKABSAI","Alaska skate","US Alaska",2002,4.54403788598166,19500,501000,0.478260869565217,0.889290141266943,0.0408403691341056,64
"ALSKABSAI","Alaska skate","US Alaska",2003,4.92005399304723,24300,501000,0.467391304347826,1.73296608802457,0.0508933830748086,64
"ALSKABSAI","Alaska skate","US Alaska",2004,4.85882305110258,23200,506000,0.478260869565217,1.59558082195403,0.0485895673800641,64
"ALSKABSAI","Alaska skate","US Alaska",2005,4.70326409459018,24100,509000,0.489130434782609,1.24654963034781,0.0504745074939459,64
"ALSKABSAI","Alaska skate","US Alaska",2006,4.23964879304804,24300,512000,0.423913043478261,0.206325365721608,0.0508933830748086,64
"ALSKABSAI","Alaska skate","US Alaska",2007,4.0813515671041,22900,518000,0.380434782608696,-0.14884974368952,0.0479612540087702,64
"ALSKABSAI","Alaska skate","US Alaska",2008,3.77989051724001,20700,525000,0.358695652173913,-0.825244801974309,0.0433536226192814,64
"ALSKABSAI","Alaska skate","US Alaska",2009,3.87375105533394,21700,530000,0.358695652173913,-0.614647764103885,0.0454480005235945,64
"ALSKABSAI","Alaska skate","US Alaska",2010,3.85325841312371,19100,535000,0.271739130434783,-0.66062757452532,0.0400026179723804,64
"ALSKABSAI","Alaska skate","US Alaska",2011,3.83311915663736,16800,541000,0.369565217391304,-0.705814485308782,0.0351855487924602,64
"ALSKABSAI","Alaska skate","US Alaska",2012,3.29371363733496,12600,539000,0.380434782608696,-1.91609099642746,0.0263891615943452,64
"ALSKABSAI","Alaska skate","US Alaska",2013,4.09779290256519,9100,532000,0.41304347826087,-0.111959942959054,0.0190588389292493,64
"AUROCKPCOAST","Aurora rockfish","US West Coast",1916,13.6128473168328,0.0862,6110,0.00112,-2.1062073656487,1.48946327733937e-05,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1917,13.9706151220534,0.135,6110,0.00174,-1.42832494464921,2.33268610720202e-05,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1918,14.5297937166123,0.153,6110,0.00198,-0.368818376647775,2.64371092149563e-05,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1919,14.3308235274421,0.105,6110,0.00136,-0.745818183710507,1.81431141671268e-05,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1920,14.1331627179706,0.108,6110,0.0014,-1.12033703673766,1.86614888576162e-05,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1921,13.9050565522815,0.09,6110,0.00116,-1.55254238776664,1.55512407146802e-05,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1922,13.854112507805,0.0782,6110,0.00102,-1.64906888260858,1.35123002654221e-05,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1923,14.0583569246625,0.087,6110,0.00112,-1.26207570503738,1.50328660241908e-05,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1924,13.7491292991335,0.0588,6110,0.00076,-1.84798636657461,1.0160143933591e-05,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1925,14.1141246311248,0.0696,6110,9e-04,-1.15640955140753,1.20262928193527e-05,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1926,14.7711173844716,10.111,6110,0.00144,0.0884309057801714,0.00174709549851257,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1927,14.3485935491229,0.0892,6120,0.00116,-0.712148342147299,1.5413007463883e-05,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1928,14.2488286722274,0.121,6120,0.00156,-0.901178364675283,2.090777918307e-05,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1929,14.186233270736,0.145,6120,0.00188,-1.01978132918815,2.50547767069847e-05,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1930,14.7856885062324,0.156,6120,0.00202,0.116039614981379,2.69554839054456e-05,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1931,14.9974401716202,0.162,6120,0.0021,0.517257190987829,2.79922332864243e-05,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1932,14.3962642541007,10.191,6120,0.00246,-0.621824024448621,0.00176091882359228,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1933,13.721039658501,0.261,6130,0.00338,-1.90120936014504,4.50985980725725e-05,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1934,15.2433550471351,0.199,6130,0.00258,0.983205688145203,3.43855211357928e-05,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1935,14.3836927527473,0.151,6130,0.00194,-0.64564394241968,2.60915260879634e-05,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1936,15.071935532585,10.143,6130,0.00184,0.658407665980715,0.00175262482854445,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1937,14.6583573326232,0.245,6140,0.00316,-0.125221792488444,4.23339330566293e-05,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1938,14.9721954360841,0.37,6140,0.00476,0.469424596235063,6.39328784936851e-05,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1939,14.7662785015409,0.544,6140,0.007,0.0792624070272616,9.39986105420667e-05,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1940,15.6262921984234,10.554,6140,0.00712,1.70877785930773,0.00182364216114149,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1941,15.6595299016862,1.09,6150,0.01394,1.77175517148471,0.000188342804211126,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1942,15.2258642779456,0.443,6150,0.0057,0.950064961701104,7.65466626289257e-05,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1943,15.2696856165689,0.988,6150,0.01266,1.03309567235738,0.000170718064734489,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1944,14.7736419420394,11.77,6150,0.0226,0.093214324441776,0.00203375670235317,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1945,14.7837970862313,3.51,6160,0.0444,0.112455837037239,0.000606498387872526,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1946,14.4807805371663,2.88,6160,0.0366,-0.461686354869712,0.000497639702869765,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1947,14.7008546647571,2.75,6160,0.0348,-0.0446997500559654,0.000475176799615227,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1948,14.4857851096562,12.49,6160,0.0316,-0.45220391495752,0.00215816662807061,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1949,14.3256629421597,1.64,6170,0.021,-0.755596229677638,0.000283378164134172,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1950,14.4540541701847,12.25,6170,0.0286,-0.512326278556633,0.00211669665283147,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1951,14.6936033074818,3.5,6180,0.0442,-0.0584392971968336,0.000604770472237562,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1952,14.4802766527448,13.84,6180,0.0484,-0.462641092513977,0.00239143523879082,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1953,14.7275785113138,4.26,6190,0.0536,0.00593539804268495,0.000736092060494861,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1954,14.8487414708213,12.64,6190,0.0334,0.235509549567484,0.00218408536259508,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1955,14.0198026460315,12.33,6200,0.0296,-1.3351266262128,0.00213051997791118,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1956,14.4886200049567,12.94,6210,0.037,-0.446832482253009,0.00223592283164401,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1957,15.5006225903829,13.12,6220,0.0394,1.47066471189352,0.00226702531307337,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1958,16.2312317197285,14.62,6230,0.0576,2.8549901827104,0.00252621265831804,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1959,15.8830305697426,25.25,6240,0.0652,2.19523423177538,0.00436298697828527,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1960,15.0812276015206,13.99,6260,0.0498,0.676013862218175,0.00241735397331528,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1961,14.9043497850025,22.65,6270,0.0332,0.340873693838679,0.00391372891319451,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1962,14.4039792068421,22.23,6290,0.028,-0.607206077372549,0.003841156456526,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1963,15.3543102627709,22.43,6310,0.0304,1.193438663556,0.00387571476922529,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1964,14.4409631698851,31.83,6330,0.023,-0.537130519874339,0.00549995546609188,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1965,14.8253515296512,22.02,6360,0.0252,0.191191336145103,0.00380487022819174,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1966,14.5720081632099,23.4,6380,0.042,-0.28883233306543,0.00404332258581684,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1967,15.0617749766698,21.93,6400,0.0238,0.639155899494212,0.00378931898747706,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1968,14.9126915742481,22.32,6420,0.0286,0.356679342661072,0.00385670769724068,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1969,14.7960058885907,22.6,6440,0.0318,0.13558852919156,0.00390508933501968,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1970,14.904707367458,13.85,6460,0.0466,0.341551225067326,0.00239316315442578,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1971,14.1715795880272,8.67,6470,0.1022,-1.04754647117759,0.00149810285551419,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1972,14.6006043600658,9.71,6470,0.1136,-0.234649539440097,0.00167780608155049,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1973,14.2401388107784,9,6470,0.212,-0.917643525126391,0.00155512407146802,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1974,14.2562561300066,2.2,6460,0.1414,-0.887105150183189,0.000380141439692181,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1975,13.8736030487787,-5.5,6450,0.1658,-1.61213907811235,-0.000950353599230454,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1976,14.7455091589973,-4.7,6430,0.1738,0.0399095865650036,-0.000812120348433297,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1977,14.8206908740695,-0.77,6410,0.1082,0.182360534594305,-0.000133049503892263,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1978,15.0682048873296,-6.06,6400,0.0474,0.651339006362051,-0.00104711687478846,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1979,15.0085541331579,-16.3,6390,0.26,0.538315427766364,-0.00281650248499207,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1980,14.9590521880559,-14.7,6350,0.1752,0.444521358260199,-0.00254003598339776,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1981,15.1618268414149,-17.6,6320,0.1444,0.82872969375192,-0.00304113151753745,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1982,14.8929290847173,-14.8,6290,0.536,0.319234262213278,-0.0025573151397474,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1983,15.9511202214256,-16,6220,1.026,2.32424745558803,-0.00276466501594314,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1984,15.1590990830982,-22.1,6060,0.408,0.823561259408069,-0.00381869355327146,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1985,14.627121225236,-29.5,6000,0.666,-0.184406570406569,-0.00509735112314516,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1986,15.1227089715382,-22,5900,0.896,0.754610905114665,-0.00380141439692182,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1987,15.1824646223159,-22.7,5770,0.506,0.867833237103454,-0.00392236849136933,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1988,14.689745596477,-31,5700,1.054,-0.0657487153090578,-0.00535653846838983,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1989,14.7121832484291,-24,5530,1.102,-0.0232348568654343,-0.00414699752391471,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1990,15.1270693370274,-11,5360,1.322,0.762872730441399,-0.00190070719846091,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1991,14.3998651845115,-19.9,5140,0.662,-0.61500114271051,-0.00343855211357928,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1992,15.9039046310243,-15,5060,1.37,2.23478546861461,-0.00259187345244669,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1993,15.3099550973801,-4,4830,1.184,1.1093964818387,-0.000691166253985785,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1994,14.848056301238,-4,4680,1.018,0.234211320914302,-0.000691166253985785,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1995,15.206078306077,-5.2,4570,0.838,0.912575387970889,-0.000898516130181521,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1996,15.1233972632696,6.2,4490,0.702,0.755915049474294,0.00107130769367797,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1997,15.8929418041593,3.1,4440,0.682,2.214013595048,0.000535653846838983,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1998,15.4063680058434,22.3,4390,0.582,1.29207534464025,0.00385325186597075,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",1999,13.9677060710059,9.7,4370,0.314,-1.43383688434338,0.00167607816591553,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",2000,14.5680633083222,18.6,4360,0.548,-0.296306867505767,0.0032139230810339,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",2001,14.3211119099269,31.1,4340,0.464,-0.764219321814493,0.00537381762473948,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",2002,14.3132130153595,26.1,4340,0.728,-0.779185793627874,0.00450985980725725,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",2003,14.9929007045806,36.2,4310,0.894,0.508656012061309,0.00625505459857135,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",2004,14.9721339922103,45.9,4270,0.968,0.469308175133668,0.00793113276448688,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",2005,14.9723734855652,54.6,4230,0.732,0.46976195642104,0.00943441936690596,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",2006,14.8935217251853,46.6,4230,0.752,0.320357170841074,0.00805208685893439,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",2007,14.4576613146161,57.9,4220,0.766,-0.505491622770473,0.0100046315264442,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",2008,14.1636312462035,72.5,4220,0.718,-1.06260663343858,0.0125273883534923,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",2009,14.4248061331492,66.4,4240,0.84,-0.567744149773083,0.011473359816164,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",2010,14.2937585929083,71.7,4240,0.61,-0.8160471623646,0.0123891551026952,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",2011,14.2665042423067,88.6,4270,0.452,-0.867687485778246,0.0153093325257851,97
"AUROCKPCOAST","Aurora rockfish","US West Coast",2012,14.4769775640397,82.7,4330,0.614,-0.468892058100796,0.0142898623011561,97
"BGRDRNSWWA","Blue grenadier","Australia",1960,16.1455119883108,0,99796.9,0,-1.87671273592296,0,60
"BGRDRNSWWA","Blue grenadier","Australia",1961,16.7607534140871,0,99796.9,0,0.58801282186453,0,60
"BGRDRNSWWA","Blue grenadier","Australia",1962,16.4320672855043,0,99796.9,0,-0.728740354477688,0,60
"BGRDRNSWWA","Blue grenadier","Australia",1963,16.4879882837597,0,99796.9,0,-0.504714617844027,0,60
"BGRDRNSWWA","Blue grenadier","Australia",1964,16.0846963430706,0,99796.9,0,-2.12034697259311,0,60
"BGRDRNSWWA","Blue grenadier","Australia",1965,16.1406709394957,0,99796.9,0,-1.89610651573228,0,60
"BGRDRNSWWA","Blue grenadier","Australia",1966,16.3477285479942,0,99796.9,0,-1.06661071421554,0,60
"BGRDRNSWWA","Blue grenadier","Australia",1967,16.4814755470432,0,99796.9,0,-0.530805365254361,0,60
"BGRDRNSWWA","Blue grenadier","Australia",1968,16.1637080022466,0,99796.9,0,-1.80381748095726,0,60
"BGRDRNSWWA","Blue grenadier","Australia",1969,16.3115376227083,0,99796.9,0,-1.21159558482887,0,60
"BGRDRNSWWA","Blue grenadier","Australia",1970,16.2150427556177,0,99796.9,0,-1.59816475125556,0,60
"BGRDRNSWWA","Blue grenadier","Australia",1971,16.4302803521965,0,99796.9,0,-0.735899007990388,0,60
"BGRDRNSWWA","Blue grenadier","Australia",1972,16.4057661413449,0,99796.9,0,-0.834105662294752,0,60
"BGRDRNSWWA","Blue grenadier","Australia",1973,16.5554371061381,-1509.89999999999,99796.9,0,-0.234507136042966,-0.0130704260855891,60
"BGRDRNSWWA","Blue grenadier","Australia",1974,16.5875092459004,-1277.5,98287,0,-0.106022578187766,-0.0110586590663886,60
"BGRDRNSWWA","Blue grenadier","Australia",1975,16.4509722740329,-1849.8,97009.5,0,-0.653004868465304,-0.0160127651984389,60
"BGRDRNSWWA","Blue grenadier","Australia",1976,16.6845173738156,-1770.7,95159.7,0,0.282602768169591,-0.0153280372672049,60
"BGRDRNSWWA","Blue grenadier","Australia",1977,16.4402720091636,2814.8,93389,0,-0.695871319249533,0.0243662728298009,60
"BGRDRNSWWA","Blue grenadier","Australia",1978,16.4831942563866,4221.2,96203.8,0,-0.523920024528577,0.0365407527601093,60
"BGRDRNSWWA","Blue grenadier","Australia",1979,16.5957546568753,2573.0301,100425,0.235749385401964,-0.0729905450494632,0.022273395415621,60
"BGRDRNSWWA","Blue grenadier","Australia",1980,16.6007857810684,11797.596,102701,0.380427093732638,-0.0528353021421965,0.102125707997644,60
"BGRDRNSWWA","Blue grenadier","Australia",1981,16.6056340842219,9903.516,113875,0.183838431556561,-0.0334124606466672,0.0857296336614675,60
"BGRDRNSWWA","Blue grenadier","Australia",1982,16.5328768247749,4595.435,123461,0.279073214148829,-0.324886131567525,0.0397803122714282,60
"BGRDRNSWWA","Blue grenadier","Australia",1983,16.696547471989,6650.494,127586,0.304274171393545,0.330796679028668,0.0575698988407539,60
"BGRDRNSWWA","Blue grenadier","Australia",1984,16.5148019009863,3307.466,133730,0.452792442482087,-0.397296285940032,0.0286310284678451,60
"BGRDRNSWWA","Blue grenadier","Australia",1985,16.7380020367472,4709.133,136304,0.398653063725137,0.496868274610148,0.0407645372565791,60
"BGRDRNSWWA","Blue grenadier","Australia",1986,16.2513212920629,12785.876,140358,0.757963973920137,-1.45282890059695,0.11068073859031,60
"BGRDRNSWWA","Blue grenadier","Australia",1987,16.1073636158168,3657.72,151424,1.07213790426423,-2.02953935769233,0.0316629968221612,60
"BGRDRNSWWA","Blue grenadier","Australia",1988,16.7280564154798,8463.304,152543,0.827189714452258,0.457025010000795,0.0732624606741315,60
"BGRDRNSWWA","Blue grenadier","Australia",1989,16.8291270718937,4393.066,158672,0.8523710887435,0.861925297219557,0.0380285081410126,60
"BGRDRNSWWA","Blue grenadier","Australia",1990,16.8157138922061,-4294.057,160492,0.878249385790744,0.808190608035536,-0.0371714382580348,60
"BGRDRNSWWA","Blue grenadier","Australia",1991,16.6064644487281,-10878.839,154121,1.24967465658656,-0.0300859281100645,-0.0941725021832736,60
"BGRDRNSWWA","Blue grenadier","Australia",1992,16.518520507199,-11854.991,140713,0.969275561293668,-0.382399135995641,-0.102622546930807,60
"BGRDRNSWWA","Blue grenadier","Australia",1993,16.6030779372879,34868.604,127179,1.10921880263729,-0.0436526694715905,0.301839533273514,60
"BGRDRNSWWA","Blue grenadier","Australia",1994,16.544727205533,-4570.014,160407,1.16098115642397,-0.277412188656169,-0.0395602557766128,60
"BGRDRNSWWA","Blue grenadier","Australia",1995,16.3312803067659,-4363.627,154417,0.862669418394172,-1.13250419738744,-0.0377736698911062,60
"BGRDRNSWWA","Blue grenadier","Australia",1996,16.4409379457173,21638.197,148560,1.11807720923837,-0.693203503372696,0.187310718931,60
"BGRDRNSWWA","Blue grenadier","Australia",1997,16.7030621815843,18838.86,166556,1.43103584452861,0.356895330010827,0.163078301322447,60
"BGRDRNSWWA","Blue grenadier","Australia",1998,16.7784638837067,6845.46,180779,1.43896118099355,0.658962932313875,0.0592576190157343,60
"BGRDRNSWWA","Blue grenadier","Australia",1999,16.8929524895741,-5189.76,183513,2.11638737890398,1.11761701692917,-0.0449250774766192,60
"BGRDRNSWWA","Blue grenadier","Australia",2000,16.9840844988126,-12312.28,172983,2.03791733239349,1.48270197852655,-0.106581062113437,60
"BGRDRNSWWA","Blue grenadier","Australia",2001,16.9795333920864,-16692.966,156106,2.36638105908172,1.46446973896282,-0.144502402975199,60
"BGRDRNSWWA","Blue grenadier","Australia",2002,16.6058713664785,-11479.4,135029,2.75261449851953,-0.0324618815443082,-0.0993712492263808,60
